uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal,pre-post,post-pre,nota_vote_percentage,gen_state,state_id,n_indnota_pre,n_indnota_post,post-pre_ncand_nota,post-pre_ncand
1|8|115,73.64864865,41.24648079,18.50240668,32.40216786,-32.40216786,1.21,1,8,5,5.5,0.5,-0.5
1|8|116,84.3158464,33.7735476,3.567484658,50.5422988,-50.5422988,0.815,1,8,5,12.5,7.5,6.5
1|8|117,50.64365927,26.00574713,44.3489826,24.63791214,-24.63791214,1.735,1,8,11,5.5,-5.5,-6.5
1|8|118,93.27796522,92.55046915,51.67756611,0.72749607,-0.72749607,1.225,1,8,2,2.5,0.5,-0.5
1|8|119,53.72670807,66.84847703,13.43199443,-13.12176896,13.12176896,2.33,1,8,6,6,0,-1
1|8|12,78.37436962,50.93252822,36.91362562,27.4418414,-27.4418414,1.605,1,8,5,2.5,-2.5,-3.5
1|8|120,69.12673879,35.31235183,41.57675514,33.81438696,-33.81438696,2.365,1,8,8,4,-4,-5
1|8|121,41.41929499,35.35732916,22.52217006,6.06196583,-6.06196583,1.22,1,8,7,4.5,-2.5,-3.5
1|8|122,100,59.77000842,24.44459446,40.22999158,-40.22999158,1.635,1,8,1,5,4,3
1|8|123,80.82368082,38.4616223,55.47220123,42.36205852,-42.36205852,1.925,1,8,5,3,-2,-3
1|8|124,100,39.62632896,48.90556598,60.37367104,-60.37367104,2.05,1,8,1,3,2,1
1|8|125,96.6447596,64.38330388,19.49013867,32.26145572,-32.26145572,1.37,1,8,2,3.5,1.5,0.5
1|8|126,92.03056769,33.9011034,38.84750868,58.12946429,-58.12946429,1.545,1,8,2,3.5,1.5,0.5
1|8|127,55.17241379,18.28042328,45,36.89199051,-36.89199051,0.875,1,8,6,8.5,2.5,1.5
1|8|128,43.81818182,49.70646441,26.10643979,-5.88828259,5.88828259,1.235,1,8,9,8.5,-0.5,-1.5
1|8|129,25.68627451,16.00464169,41.40202364,9.68163282,-9.68163282,1.44,1,8,19,9,-10,-11
1|8|13,26.38888889,42.43946467,31.059446,-16.05057578,16.05057578,1.375,1,8,10,6.5,-3.5,-4.5
1|8|130,46.58119658,50.22224005,34.15195764,-3.64104347,3.64104347,1.41,1,8,4,4,0,-1
1|8|131,41.08618654,34.5177665,82.74111675,6.56842004,-6.56842004,1.425,1,8,6,1.5,-4.5,-5.5
1|8|132,51.22807018,33.79255266,53.9432964,17.43551752,-17.43551752,0.945,1,8,4,2.5,-1.5,-2.5
1|8|133,70.13301088,53.03334191,24.7827939,17.09966897,-17.09966897,0.855,1,8,2,3,1,0
1|8|134,30.26607539,40.5204461,79.73977695,-10.25437071,10.25437071,1.55,1,8,4,1.5,-2.5,-3.5
1|8|135,62.15538847,68.48481991,9.780301244,-6.32943144,6.32943144,1.375,1,8,2,5.5,3.5,2.5
1|8|136,37.37201365,37.08439898,69.43734015,0.28761467,-0.28761467,1.825,1,8,3,2,-1,-2
1|8|137,75.63758389,35.80189615,45.03819228,39.83568774,-39.83568774,2.425,1,8,4,5.5,1.5,0.5
1|8|138,35.45904343,58.53612789,18.12230413,-23.07708446,23.07708446,1.685,1,8,7,5.5,-1.5,-2.5
1|8|139,40.53097345,49.45850433,50.54149567,-8.92753088,8.92753088,1.165,1,8,6,2,-4,-5
1|8|14,75.81903276,30.16028647,30.37959095,45.65874629,-45.65874629,1.115,1,8,8,11.5,3.5,2.5
1|8|140,65.23364486,45.28301887,77.35849057,19.95062599,-19.95062599,2.5,1,8,2,1.5,-0.5,-1.5
1|8|141,32.01984822,25.43194789,21.10635869,6.58790033,-6.58790033,1.405,1,8,10,9,-1,-2
1|8|142,37.39342266,38.47045191,73.23290846,-1.07702925,1.07702925,3.27,1,8,4,2,-2,-3
1|8|143,48.62681745,45.76077424,28.97168003,2.86604321,-2.86604321,2.69,1,8,9,7,-2,-3
1|8|144,83.6393597,86.518636,52.79540048,-2.8792763,2.8792763,1.395,1,8,2,3,1,0
1|8|145,54.01337793,37.11473711,51.34680135,16.89864082,-16.89864082,1.685,1,8,3,3,0,-1
1|8|146,38.17619784,64.70356432,14.20002281,-26.52736648,26.52736648,1.64,1,8,6,8.5,2.5,1.5
1|8|147,71.53179191,32.88363683,30.78024135,38.64815508,-38.64815508,4.56,1,8,2,4,2,1
1|8|148,59.15309446,41.48525534,46.84029503,17.66783912,-17.66783912,3.895,1,8,3,3.5,0.5,-0.5
1|8|149,100,33.21100917,71.19266055,66.78899083,-66.78899083,3.09,1,8,1,2,1,0
1|8|15,100,29.80824787,59.02246136,70.19175213,-70.19175213,1.96,1,8,1,4.5,3.5,2.5
1|8|150,81.83442525,37.93706498,62.06293502,43.89736027,-43.89736027,4.035,1,8,2,2,0,-1
1|8|151,100,24.89177489,87.55411255,75.10822511,-75.10822511,3.27,1,8,1,1.5,0.5,-0.5
1|8|152,100,43.15992293,78.42003854,56.84007707,-56.84007707,2.56,1,8,1,1.5,0.5,-0.5
1|8|153,57.20140515,45.12847343,43.90021094,12.07293172,-12.07293172,1.67,1,8,7,5,-2,-3
1|8|154,51.81818182,27.33004926,72.66995074,24.48813256,-24.48813256,1.89,1,8,7,2,-5,-6
1|8|155,66.91176471,72.87215164,19.08063806,-5.96038693,5.96038693,2.115,1,8,3,2.5,-0.5,-1.5
1|8|156,100,72.03703704,63.98148148,27.96296296,-27.96296296,3.125,1,8,1,1.5,0.5,-0.5
1|8|157,100,73.28023172,63.35988414,26.71976828,-26.71976828,3.33,1,8,1,1.5,0.5,-0.5
1|8|158,100,49.07811507,44.52324393,50.92188493,-50.92188493,3.82,1,8,1,2.5,1.5,0.5
1|8|159,71.60940325,32.50620347,83.74689826,39.10319978,-39.10319978,3.635,1,8,2,1.5,-0.5,-1.5
1|8|16,40.26465028,89.42702159,7.247931802,-49.16237131,49.16237131,1.94,1,8,4,3,-1,-2
1|8|161,65.13115803,21.97452229,72.29299363,43.15663574,-43.15663574,3.905,1,8,2,2.5,0.5,-0.5
1|8|162,67.72572249,29.73196881,57.49025341,37.99375368,-37.99375368,2.865,1,8,3,3,0,-1
1|8|163,66.3064833,35.38704581,77.25118483,30.91943749,-30.91943749,2.845,1,8,4,2,-2,-3
1|8|164,100,64.39176226,33.95048373,35.60823774,-35.60823774,2.47,1,8,1,2.5,1.5,0.5
1|8|165,100,28.94736842,78.54251012,71.05263158,-71.05263158,3.625,1,8,1,2,1,0
1|8|166,48.07692308,84.47634237,54.92645756,-36.39941929,36.39941929,4.1,1,8,3,3,0,-1
1|8|167,89.02920284,27.16073689,63.97271832,61.86846595,-61.86846595,2.55,1,8,2,3.5,1.5,0.5
1|8|168,65.6,68.75767978,17.72103138,-3.15767978,3.15767978,1.855,1,8,4,4,0,-1
1|8|169,42.10526316,24.78091294,47.10853236,17.32435022,-17.32435022,1.41,1,8,3,4.5,1.5,0.5
1|8|17,93.60824742,45.15539305,65.26508227,48.45285437,-48.45285437,1.925,1,8,2,3,1,0
1|8|171,84.89932886,28.63294065,47.53443321,56.26638821,-56.26638821,2.675,1,8,2,5,3,2
1|8|173,64.70930233,84.26888682,4.722644497,-19.55958449,19.55958449,1.69,1,8,5,7.5,2.5,1.5
1|8|174,67.30523627,38.69601937,39.50171154,28.6092169,-28.6092169,2.425,1,8,2,4.5,2.5,1.5
1|8|175,76.36363636,27.12933754,80.12618297,49.23429882,-49.23429882,2.02,1,8,2,2.5,0.5,-0.5
1|8|176,61.2804878,30.98650478,53.69272214,30.29398302,-30.29398302,2.6,1,8,3,4,1,0
1|8|177,45.75087311,50.63829787,45.02780668,-4.88742476,4.88742476,2.42,1,8,4,4.5,0.5,-0.5
1|8|178,77.47524752,52.92110282,17.28536514,24.5541447,-24.5541447,2.4,1,8,2,6,4,3
1|8|179,55.04201681,49.71614322,23.33430783,5.32587359,-5.32587359,2.03,1,8,4,4.5,0.5,-0.5
1|8|18,87.92737562,43.99091755,9.265183881,43.93645807,-43.93645807,1.64,1,8,7,6,-1,-2
1|8|180,26.36655949,55.4708658,32.75748923,-29.10430631,29.10430631,1.01,1,8,8,6,-2,-3
1|8|181,100,54.94860406,38.73159898,45.05139594,-45.05139594,2.665,1,8,1,4,3,2
1|8|182,42.34527687,37.41641337,42.98632219,4.9288635,-4.9288635,1.735,1,8,3,4.5,1.5,0.5
1|8|183,52.83342873,58.30907831,33.86186186,-5.47564958,5.47564958,2.41,1,8,7,5.5,-1.5,-2.5
1|8|184,57.05794948,28.25043703,53.42254225,28.80751245,-28.80751245,2.6,1,8,2,3.5,1.5,0.5
1|8|185,100,81.30360206,54.93138937,18.69639794,-18.69639794,3.35,1,8,1,2.5,1.5,0.5
1|8|186,50.49019608,27.38748279,37.82378481,23.10271329,-23.10271329,1.68,1,8,5,6,1,0
1|8|187,78.51458886,33.19438626,49.06367826,45.3202026,-45.3202026,2.135,1,8,2,2.5,0.5,-0.5
1|8|188,42.73318872,37.47335646,44.76637272,5.25983226,-5.25983226,1.35,1,8,6,3,-3,-4
1|8|189,31.25,21.22243731,60.15508533,10.02756269,-10.02756269,1.275,1,8,7,4,-3,-4
1|8|19,75.04038772,35.00456714,26.20690822,40.03582058,-40.03582058,0.705,1,8,10,6.5,-3.5,-4.5
1|8|190,57.91304348,28.60584645,48.41792483,29.30719703,-29.30719703,1.48,1,8,9,7.5,-1.5,-2.5
1|8|191,41.81415929,21.74591863,55.90826639,20.06824066,-20.06824066,1.535,1,8,5,4,-1,-2
1|8|192,100,21.91780822,72.7739726,78.08219178,-78.08219178,1.95,1,8,1,3.5,2.5,1.5
1|8|193,82.45291686,28.8622008,43.54886968,53.59071606,-53.59071606,1.08,1,8,6,4,-2,-3
1|8|194,34.89361702,35.41667976,47.30659989,-0.52306274,0.52306274,2.11,1,8,6,3,-3,-4
1|8|195,60.26490066,47.7124183,69.38997821,12.55248236,-12.55248236,1.875,1,8,3,2,-1,-2
1|8|196,75.51420176,52.31489549,34.19434942,23.19930627,-23.19930627,2,1,8,2,3,1,0
1|8|198,45.93406593,40.35606987,37.06321313,5.57799606,-5.57799606,1.755,1,8,4,4.5,0.5,-0.5
1|8|2,61.8200305,34.63807353,11.40246509,27.18195697,-27.18195697,0.81,1,8,10,11,1,0
1|8|20,89.72071373,70.60760544,9.143982354,19.11310829,-19.11310829,0.89,1,8,3,5.5,2.5,1.5
1|8|21,61.09215017,25.27777778,69.86111111,35.81437239,-35.81437239,1.595,1,8,6,3.5,-2.5,-3.5
1|8|22,61.5916955,25.16652393,37.34814603,36.42517157,-36.42517157,0.94,1,8,9,5.5,-3.5,-4.5
1|8|23,100,48.36840908,27.48363928,51.63159092,-51.63159092,0.93,1,8,1,5,4,3
1|8|24,79.26997245,79.56176804,53.30562901,-0.29179559,0.29179559,2.335,1,8,5,2.5,-2.5,-3.5
1|8|25,38.46971307,54.87835394,30.19386567,-16.40864087,16.40864087,1.055,1,8,11,3.5,-7.5,-8.5
1|8|26,66.8797954,25.49779899,21.456782,41.38199641,-41.38199641,0.47,1,8,7,6.5,-0.5,-1.5
1|8|27,73.22929172,75.94844835,5.555326076,-2.71915663,2.71915663,1.435,1,8,9,7,-2,-3
1|8|28,68.33249623,44.45294533,22.7133776,23.8795509,-23.8795509,0.78,1,8,3,3,0,-1
1|8|29,67.41440378,89.31024637,2.794036505,-21.89584259,21.89584259,1.005,1,8,5,8,3,2
1|8|3,77.48265135,46.11283168,16.83065462,31.36981967,-31.36981967,0.85,1,8,7,8,1,0
1|8|30,39.92509363,61.57992788,19.47776442,-21.65483425,21.65483425,0.715,1,8,14,9,-5,-6
1|8|31,36.87175043,55.15223702,28.72163861,-18.28048659,18.28048659,0.955,1,8,9,4.5,-4.5,-5.5
1|8|32,67.59776536,62.82051606,18.79140256,4.7772493,-4.7772493,0.955,1,8,6,3.5,-2.5,-3.5
1|8|33,62.52850266,55.89267296,15.58175531,6.6358297,-6.6358297,0.795,1,8,10,6.5,-3.5,-4.5
1|8|34,36.12565445,25.21909001,34.19436202,10.90656444,-10.90656444,1.095,1,8,6,5.5,-0.5,-1.5
1|8|35,38.03526448,35.89281402,27.30448132,2.14245046,-2.14245046,1.06,1,8,8,6.5,-1.5,-2.5
1|8|36,100,44.18089817,18.62293304,55.81910183,-55.81910183,0.92,1,8,1,6,5,4
1|8|37,59.05292479,71.01720395,13.7699813,-11.96427916,11.96427916,1.16,1,8,4,7,3,2
1|8|38,38.83883884,55.78855462,6.786025701,-16.94971578,16.94971578,1.28,1,8,8,8,0,-1
1|8|39,53.70470525,57.42370454,11.8276198,-3.71899929,3.71899929,0.9,1,8,7,6.5,-0.5,-1.5
1|8|4,83.60544218,22.84892118,25.5541818,60.756521,-60.756521,0.77,1,8,8,8,0,-1
1|8|40,23.84294801,59.6501456,3.687709973,-35.80719759,35.80719759,0.82,1,8,13,9.5,-3.5,-4.5
1|8|41,34.50026724,54.46587668,2.780700254,-19.96560944,19.96560944,0.435,1,8,12,11,-1,-2
1|8|42,75.65789474,92.52594647,6.06823119,-16.86805173,16.86805173,1.355,1,8,4,4,0,-1
1|8|43,76.22513343,23.93178411,24.7826087,52.29334932,-52.29334932,0.79,1,8,6,9,3,2
1|8|44,39.68253968,53.35628969,37.93764002,-13.67375001,13.67375001,1.025,1,8,7,3.5,-3.5,-4.5
1|8|45,100,58.04314806,25.32937669,41.95685194,-41.95685194,1.275,1,8,1,3.5,2.5,1.5
1|8|46,38.79310345,41.03145939,16.38192017,-2.23835594,2.23835594,0.84,1,8,5,10.5,5.5,4.5
1|8|47,26.93761815,25.14802217,20.3973653,1.78959598,-1.78959598,1.185,1,8,12,7,-5,-6
1|8|48,88.59676908,28.99437928,47.84457478,59.6023898,-59.6023898,1.94,1,8,8,4.5,-3.5,-4.5
1|8|49,25.82644628,35.98768904,14.08001083,-10.16124276,10.16124276,0.6,1,8,8,9.5,1.5,0.5
1|8|5,65.97938144,58.96964364,37.05176166,7.0097378,-7.0097378,1.255,1,8,2,4.5,2.5,1.5
1|8|50,15.33477322,64.65800661,12.54604876,-49.32323339,49.32323339,1,1,8,14,7,-7,-8
1|8|51,83.18584071,26.46408056,48.61641018,56.72176015,-56.72176015,1.31,1,8,2,6.5,4.5,3.5
1|8|52,28.53107345,17.48036676,18.17330481,11.05070669,-11.05070669,0.82,1,8,12,29,17,16
1|8|53,21.67689162,14.95479532,17.73841893,6.7220963,-6.7220963,0.855,1,8,11,21,10,9
1|8|54,25.91240876,16.99450494,53.10420271,8.91790382,-8.91790382,1.665,1,8,10,10,0,-1
1|8|55,42.85714286,18.61854103,53.58586626,24.23860183,-24.23860183,1.405,1,8,5,6.5,1.5,0.5
1|8|56,48.34437086,21.75201391,73.23006494,26.59235695,-26.59235695,2.135,1,8,5,2.5,-2.5,-3.5
1|8|57,57.956511,76.75843593,2.553730531,-18.80192493,18.80192493,1.22,1,8,9,7.5,-1.5,-2.5
1|8|58,89.33294152,32.91592129,70.48300537,56.41702023,-56.41702023,1.74,1,8,2,2,0,-1
1|8|59,53.58622888,46.11204013,15.89673913,7.47418875,-7.47418875,0.51,1,8,9,7,-2,-3
1|8|6,83.62318841,87.81575037,56.09212481,-4.19256196,4.19256196,2.11,1,8,3,1.5,-1.5,-2.5
1|8|60,42.82155092,82.95019157,55.36398467,-40.12864065,40.12864065,0.835,1,8,17,2,-15,-16
1|8|61,36.09756098,32.73339516,13.71694563,3.36416582,-3.36416582,0.4,1,8,4,8.5,4.5,3.5
1|8|62,28.45303867,72.01476997,1.547288158,-43.5617313,43.5617313,0.625,1,8,5,6.5,1.5,0.5
1|8|63,65.14619883,81.83875788,4.273674314,-16.69255905,16.69255905,0.88,1,8,9,6,-3,-4
1|8|64,88.63636364,46.41184884,6.730770218,42.2245148,-42.2245148,0.76,1,8,6,6.5,0.5,-0.5
1|8|65,33.10502283,27.10664911,51.4181479,5.99837372,-5.99837372,1.025,1,8,9,3.5,-5.5,-6.5
1|8|66,37.06422018,30.08790951,32.05415226,6.97631067,-6.97631067,0.92,1,8,13,6,-7,-8
1|8|67,68.25174825,21.05263158,49.76076555,47.19911667,-47.19911667,1.04,1,8,13,7,-6,-7
1|8|68,58.39552239,34.94283537,30.38871951,23.45268702,-23.45268702,0.63,1,8,9,5.5,-3.5,-4.5
1|8|69,64.66165414,57.01790655,8.416919339,7.64374759,-7.64374759,0.585,1,8,3,5,2,1
1|8|7,64.68657696,68.52440553,22.96981912,-3.83782857,3.83782857,1.16,1,8,4,3.5,-0.5,-1.5
1|8|70,44.17475728,34.70230824,17.96277246,9.47244904,-9.47244904,0.405,1,8,7,7,0,-1
1|8|71,52.95597484,43.64129384,26.46088994,9.314681,-9.314681,0.525,1,8,15,7.5,-7.5,-8.5
1|8|72,45.57823129,25.04722971,43.84620149,20.53100158,-20.53100158,0.795,1,8,4,5,1,0
1|8|73,36.25498008,84.40660333,2.630333951,-48.15162325,48.15162325,0.57,1,8,6,9,3,2
1|8|74,40.78947368,48.57241379,14.33509128,-7.78294011,7.78294011,0.705,1,8,5,5.5,0.5,-0.5
1|8|75,100,31.83377971,59.18563776,68.16622029,-68.16622029,0.905,1,8,1,2.5,1.5,0.5
1|8|76,42.90540541,61.02084396,36.24266956,-18.11543855,18.11543855,1.035,1,8,8,3,-5,-6
1|8|77,91.17854622,70.87078688,24.98300472,20.30775934,-20.30775934,1.78,1,8,3,2.5,-0.5,-1.5
1|8|78,43.00791557,26.92292647,37.83330943,16.0849891,-16.0849891,1.045,1,8,7,5,-2,-3
1|8|79,58.95249695,41.94150097,26.80147107,17.01099598,-17.01099598,1.125,1,8,6,7.5,1.5,0.5
1|8|8,100,32.3915883,26.19971264,67.6084117,-67.6084117,1.01,1,8,1,5.5,4.5,3.5
1|8|80,28.90070922,30.2948091,42.30440098,-1.39409988,1.39409988,1.395,1,8,6,4.5,-1.5,-2.5
1|8|81,61.54352116,56.22175199,32.47082751,5.32176917,-5.32176917,1.305,1,8,3,3,0,-1
1|8|82,31.26614987,45.57692308,65.76923077,-14.31077321,14.31077321,1.295,1,8,4,2.5,-1.5,-2.5
1|8|83,33.33333333,53.98036226,13.07812405,-20.64702893,20.64702893,0.855,1,8,7,6,-1,-2
1|8|84,44.44444444,23.66863905,69.52662722,20.77580539,-20.77580539,2.285,1,8,8,4,-4,-5
1|8|85,92.31873654,27.20859705,13.86100199,65.11013949,-65.11013949,0.95,1,8,5,8,3,2
1|8|86,91.73038229,56.39146306,14.00519185,35.33891923,-35.33891923,1.06,1,8,10,5.5,-4.5,-5.5
1|8|87,100,25.26766595,75.80299786,74.73233405,-74.73233405,1.82,1,8,1,2,1,0
1|8|88,67.17557252,63.2189109,18.6888739,3.95666162,-3.95666162,1.26,1,8,2,5,3,2
1|8|89,89.68202466,70.90483619,60.80343214,18.77718847,-18.77718847,1.96,1,8,3,2,-1,-2
1|8|9,52.41057543,63.60338387,28.73895847,-11.19280844,11.19280844,1.445,1,8,8,2.5,-5.5,-6.5
1|8|90,21.55172414,79.40137564,7.924769885,-57.8496515,57.8496515,1.205,1,8,10,7,-3,-4
1|8|91,21.58590308,63.16655156,16.3397345,-41.58064848,41.58064848,1.78,1,8,9,4,-5,-6
1|8|92,72.69797422,47.91230491,24.03287971,24.78566931,-24.78566931,0.81,1,8,12,6.5,-5.5,-6.5
1|8|93,54.90605428,23.18658281,57.80490813,31.71947147,-31.71947147,2.405,1,8,4,3.5,-0.5,-1.5
1|8|94,43.31269931,65.69568784,20.81736148,-22.38298853,22.38298853,1.705,1,8,8,4,-4,-5
1|8|95,85.83674991,18.75,90.625,67.08674991,-67.08674991,1.885,1,8,3,1.5,-1.5,-2.5
1|8|96,59.62059621,50.07895492,29.59374103,9.54164129,-9.54164129,1.39,1,8,4,3,-1,-2
1|8|97,83.78256963,71.7325228,60.48632219,12.05004683,-12.05004683,2.46,1,8,3,2,-1,-2
1|8|98,44.6685879,51.55181373,16.55904617,-6.88322583,6.88322583,0.905,1,8,5,7.5,2.5,1.5
1|8|99,91.36690647,40.32583761,46.37006882,51.04106886,-51.04106886,1.64,1,8,3,3.5,0.5,-0.5
1|9|1,100,43.68421053,16.31578947,56.31578947,-56.31578947,0.62,1,9,1,7,6,5
1|9|10,24.06417112,93.86218877,2.66357846,-69.79801765,69.79801765,0.46,1,9,10,6,-4,-5
1|9|100,73.59550562,17.67068273,36.94779116,55.92482289,-55.92482289,0.92,1,9,2,6,4,3
1|9|101,49.18032787,30,48.57142857,19.18032787,-19.18032787,0.68,1,9,4,3,-1,-2
1|9|102,41.90140845,20.24291498,31.17408907,21.65849347,-21.65849347,0.77,1,9,5,6,1,0
1|9|103,28.38427948,22.64150943,27.54716981,5.74277005,-5.74277005,0.73,1,9,5,11,6,5
1|9|104,57.64705882,19.76744186,36.62790698,37.87961696,-37.87961696,0.63,1,9,2,7,5,4
1|9|105,59.87841945,40.20618557,36.59793814,19.67223388,-19.67223388,0.71,1,9,5,4,-1,-2
1|9|106,72.47191011,18.28571429,36.57142857,54.18619582,-54.18619582,0.64,1,9,2,6,4,3
1|9|107,61.24031008,14.39393939,44.6969697,46.84637069,-46.84637069,0.59,1,9,4,6,2,1
1|9|108,100,27.69230769,48.46153846,72.30769231,-72.30769231,0.63,1,9,1,4,3,2
1|9|11,64.42307692,20.27972028,37.06293706,44.14335664,-44.14335664,0.53,1,9,2,8,6,5
1|9|110,28.81944444,21.25,30,7.56944444,-7.56944444,0.48,1,9,4,5,1,0
1|9|111,100,22.09302326,44.96124031,77.90697674,-77.90697674,1.16,1,9,1,4,3,2
1|9|112,51.96374622,31.08108108,68.91891892,20.88266514,-20.88266514,1.02,1,9,3,2,-1,-2
1|9|114,52.57731959,23.48754448,34.87544484,29.08977511,-29.08977511,0.98,1,9,2,7,5,4
1|9|115,52.63157895,24.09090909,32.27272727,28.54066986,-28.54066986,0.71,1,9,2,6,4,3
1|9|116,46.47058824,46.30872483,53.69127517,0.16186341,-0.16186341,0.8,1,9,3,2,-1,-2
1|9|118,100,22.94117647,35.29411765,77.05882353,-77.05882353,0.6,1,9,1,6,5,4
1|9|119,85.03803888,22.51655629,54.96688742,62.52148259,-62.52148259,0.83,1,9,4,3,-1,-2
1|9|12,52.29357798,23.59550562,55.05617978,28.69807236,-28.69807236,0.49,1,9,3,3,0,-1
1|9|120,100,21.91780822,33.78995434,78.08219178,-78.08219178,0.74,1,9,1,5,4,3
1|9|121,73.50993377,20.99644128,30.60498221,52.51349249,-52.51349249,0.86,1,9,2,5,3,2
1|9|122,100,51.26903553,48.73096447,48.73096447,-48.73096447,0.96,1,9,1,2,1,0
1|9|123,28.31168831,24.16107383,75.83892617,4.15061448,-4.15061448,1.13,1,9,6,2,-4,-5
1|9|124,38.57142857,21.81818182,38.18181818,16.75324675,-16.75324675,0.63,1,9,3,5,2,1
1|9|125,66.66666667,36.95652174,63.04347826,29.71014493,-29.71014493,0.58,1,9,4,2,-2,-3
1|9|126,20.71269488,22.34636872,55.30726257,-1.63367384,1.63367384,0.99,1,9,7,3,-4,-5
1|9|127,42,22.35294118,42.35294118,19.64705882,-19.64705882,0.72,1,9,3,5,2,1
1|9|128,45.45454545,19.92337165,41.76245211,25.5311738,-25.5311738,1.09,1,9,3,5,2,1
1|9|129,36.76092545,32.08955224,67.91044776,4.67137321,-4.67137321,0.91,1,9,4,2,-2,-3
1|9|13,75.24752475,18.07228916,67.46987952,57.17523559,-57.17523559,0.56,1,9,2,3,1,0
1|9|130,69.59064327,24.61538462,52.82051282,44.97525865,-44.97525865,1.03,1,9,2,3,1,0
1|9|131,31.71296296,24.06015038,35.71428571,7.65281258,-7.65281258,0.95,1,9,7,6,-1,-2
1|9|132,95.40412044,32.27513228,40.74074074,63.12898816,-63.12898816,0.77,1,9,2,3,1,0
1|9|133,51.76470588,29.72027972,28.67132867,22.04442616,-22.04442616,0.82,1,9,3,5,2,1
1|9|135,33.91304348,19.10828025,35.66878981,14.80476323,-14.80476323,0.56,1,9,6,6,0,-1
1|9|136,70.24793388,21.38157895,36.18421053,48.86635493,-48.86635493,1.1,1,9,2,5,3,2
1|9|137,83.09352518,22.55319149,38.29787234,60.54033369,-60.54033369,0.9,1,9,2,4,2,1
1|9|138,51.37763371,29.8245614,70.1754386,21.55307231,-21.55307231,1.2,1,9,3,2,-1,-2
1|9|139,78.37837838,23.78378378,64.86486486,54.5945946,-54.5945946,1.2,1,9,2,3,1,0
1|9|14,34.02777778,33.57142857,37.85714286,0.45634921,-0.45634921,0.53,1,9,4,7,3,2
1|9|141,58.69565217,34.1991342,65.8008658,24.49651797,-24.49651797,1.52,1,9,2,2,0,-1
1|9|142,68.62745098,33.56643357,66.43356643,35.06101741,-35.06101741,0.95,1,9,2,2,0,-1
1|9|143,63.51351351,33.33333333,66.66666667,30.18018018,-30.18018018,0.94,1,9,3,2,-1,-2
1|9|144,30.48245614,24.88479263,48.84792627,5.59766351,-5.59766351,1.06,1,9,6,4,-2,-3
1|9|146,28.90365449,29.55465587,31.98380567,-0.65100138,0.65100138,0.79,1,9,5,6,1,0
1|9|148,100,18.03797468,39.55696203,81.96202532,-81.96202532,1.25,1,9,1,6,5,4
1|9|149,43.33333333,31.22807018,31.92982456,12.10526315,-12.10526315,0.91,1,9,5,5,0,-1
1|9|15,33.06581059,28,33,5.06581059,-5.06581059,0.33,1,9,13,5,-8,-9
1|9|150,61.02683781,30.85501859,52.04460967,30.17181922,-30.17181922,1.4,1,9,5,3,-2,-3
1|9|152,68.80733945,28.46153846,71.53846154,40.34580099,-40.34580099,0.93,1,9,2,2,0,-1
1|9|153,45.8677686,19.21182266,49.75369458,26.65594594,-26.65594594,1.01,1,9,3,4,1,0
1|9|154,27.87456446,28.92561983,32.6446281,-1.05105537,1.05105537,0.79,1,9,6,5,-1,-2
1|9|155,48.11320755,27.45901639,48.7704918,20.65419116,-20.65419116,1.19,1,9,4,4,0,-1
1|9|156,50.73170732,17.8807947,31.78807947,32.85091262,-32.85091262,0.96,1,9,5,9,4,3
1|9|157,37.77777778,25.07836991,34.79623824,12.69940787,-12.69940787,1.11,1,9,5,5,0,-1
1|9|158,33.78378378,17.80821918,27.39726027,15.9755646,-15.9755646,1.2,1,9,4,7,3,2
1|9|159,41.91616766,25.53956835,29.49640288,16.37659931,-16.37659931,0.82,1,9,3,6,3,2
1|9|160,25.67849687,22.17573222,44.76987448,3.50276465,-3.50276465,1.07,1,9,6,4,-2,-3
1|9|161,27.80082988,18.3908046,29.50191571,9.41002528,-9.41002528,0.77,1,9,5,7,2,1
1|9|162,83.68237347,23.64217252,29.71246006,60.04020095,-60.04020095,0.93,1,9,3,6,3,2
1|9|163,51.0460251,24.38016529,38.01652893,26.66585981,-26.66585981,0.92,1,9,3,4,1,0
1|9|164,100,50.32679739,35.94771242,49.67320261,-49.67320261,1.1,1,9,1,3,2,1
1|9|165,32.23443223,54.1025641,20.51282051,-21.86813187,21.86813187,0.8,1,9,6,6,0,-1
1|9|166,33.67003367,32.94797688,67.05202312,0.72205679,-0.72205679,1.16,1,9,3,2,-1,-2
1|9|167,100,26,74,74,-74,1.11,1,9,1,2,1,0
1|9|168,38.69047619,25.34246575,50.68493151,13.34801044,-13.34801044,0.74,1,9,5,3,-2,-3
1|9|169,44.01544402,27.74193548,55.48387097,16.27350854,-16.27350854,0.86,1,9,7,3,-4,-5
1|9|17,39.13043478,23.63636364,42.42424242,15.49407114,-15.49407114,0.7,1,9,4,4,0,-1
1|9|170,24.54545455,77.40174672,7.205240175,-52.85629217,52.85629217,0.66,1,9,9,7,-2,-3
1|9|171,19.64285714,28.07017544,16.95906433,-8.4273183,8.4273183,0.29,1,9,8,6,-2,-3
1|9|172,26.43678161,25.58139535,46.51162791,0.85538626,-0.85538626,0.6,1,9,5,4,-1,-2
1|9|173,20.90909091,15.38461538,65.81196581,5.52447553,-5.52447553,0.77,1,9,9,4,-5,-6
